period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: 58,1203,39,1164,0.032418952618453865,0.8160843956816579,0.023804744064855592,0.044009846014497714,False
2025-12-29/2026-01-04,value: 77,1187,50,1137,0.04212299915754002,1.0603649882325994,0.03209613336779693,0.055103936844345044,False
2025-12-29/2026-01-04,value: 56,1181,26,1155,0.02201524132091448,0.5541910968134545,0.015067456505723381,0.03206244294620388,False
2025-12-29/2026-01-04,value: 81,1206,38,1168,0.03150912106135987,0.7931811469190653,0.023041393294364332,0.04295193024285389,False
2025-12-29/2026-01-04,value: 75,1212,44,1168,0.036303630363036306,0.9138736403533367,0.027153417296204976,0.04838394668690495,False
2025-12-29/2026-01-04,value: 55,1229,52,1177,0.04231082180634662,1.0650930599457928,0.032410275988967605,0.05506363077261438,False
2026-01-05/2026-01-11,[other: 20 pooled levels],41498,1535,39963,0.03698973444503349,0.931144982883159,0.03521627524362362,0.03884890718618849,False
2026-01-05/2026-01-11,value: 82,2119,83,2036,0.039169419537517694,0.9860143370048506,0.0317087905103907,0.0482978713696003,False
2026-01-05/2026-01-11,value: 78,2099,70,2029,0.03334921391138637,0.839501923508782,0.026480473852380757,0.04192290397590431,False
2026-01-05/2026-01-11,value: 60,2130,97,2033,0.045539906103286384,1.1463790082639744,0.037474397412168584,0.0552417029348716,False
2026-01-05/2026-01-11,value: 54,2138,109,2029,0.0509822263797942,1.2833788893591995,0.042437418495353096,0.06113768875970996,False
2026-01-05/2026-01-11,value: 66,2127,75,2052,0.03526093088857546,0.8876256988942847,0.028222938649198476,0.04397457664874259,False
2026-01-05/2026-01-11,value: 74,2006,68,1938,0.03389830508474576,0.8533242312082003,0.02682751765084884,0.042750835510772314,False
2026-01-05/2026-01-11,value: 69,2168,67,2101,0.030904059040590407,0.777949881449727,0.024408414383193508,0.03905913674070012,False
2026-01-05/2026-01-11,value: 50,2078,79,1999,0.03801732435033686,0.9570125701783979,0.030610841327153145,0.04712872819432851,False
2026-01-05/2026-01-11,value: 71,2120,72,2048,0.033962264150943396,0.8549342769274612,0.02705582043775598,0.04255458207448526,False
2026-01-05/2026-01-11,value: 51,2120,89,2031,0.041981132075471696,1.0567937589797782,0.03424036694953596,0.05137876345470113,False
2026-01-05/2026-01-11,value: 89,2138,84,2054,0.03928905519176801,0.9890259330841537,0.03184611288781977,0.04838459611867721,False
2026-01-05/2026-01-11,value: 65,2086,58,2028,0.027804410354745925,0.6999222241597464,0.021570182284288676,0.03577457863758582,False
2026-01-05/2026-01-11,value: 67,2095,78,2017,0.037231503579952266,0.9372310529880997,0.029934529273164187,0.046222465886682954,False
2026-01-05/2026-01-11,value: 70,2104,87,2017,0.04134980988593156,1.0409014445797748,0.03364512921579103,0.05072623471031459,False
2026-01-05/2026-01-11,value: 58,2192,77,2115,0.03512773722627737,0.8842728061995562,0.02819787031865048,0.04368412197484825,False
2026-01-05/2026-01-11,value: 77,2032,78,1954,0.038385826771653545,0.9662889055167663,0.03086583746295936,0.04764786905782531,False
2026-01-05/2026-01-11,value: 56,2126,70,2056,0.03292568203198495,0.8288403280550017,0.026143134379008715,0.041393093834118475,False
2026-01-05/2026-01-11,value: 81,1996,72,1924,0.036072144288577156,0.9080464263959006,0.028742283926681357,0.04518430568801551,False
2026-01-05/2026-01-11,value: 75,2020,66,1954,0.032673267326732675,0.8224862763180031,0.02576429351171701,0.041356309354008386,False
2026-01-05/2026-01-11,value: 55,2138,68,2070,0.031805425631431246,0.8006400410681245,0.02516618748767689,0.04012410663973781,False
2026-01-12/2026-01-18,[other: 20 pooled levels],40927,1478,39449,0.0361130793852469,0.9090768882378074,0.03434863467454263,0.03796459792289866,False
2026-01-12/2026-01-18,value: 82,2075,87,1988,0.041927710843373496,1.0554489828413718,0.03411706220794482,0.051431288805596054,False
2026-01-12/2026-01-18,value: 78,2106,80,2026,0.03798670465337132,0.956241778561896,0.030627664708275854,0.04702815067809639,False
2026-01-12/2026-01-18,value: 60,2113,83,2030,0.03928064363464269,0.9888141884113955,0.0317991420007645,0.04843429169025641,False
2026-01-12/2026-01-18,value: 54,2041,83,1958,0.040666340029397355,1.0236964135782844,0.03292494533585256,0.050133551980925,False
2026-01-12/2026-01-18,value: 66,2037,88,1949,0.043200785468826705,1.0874961729094197,0.03519817450390729,0.052923055120963236,False
2026-01-12/2026-01-18,value: 74,2082,66,2016,0.03170028818443804,0.7979934092998877,0.024994723177744423,0.04013077245675936,False
2026-01-12/2026-01-18,value: 69,2112,84,2028,0.03977272727272727,1.001201441730076,0.032239528693904354,0.048977075746994225,False
2026-01-12/2026-01-18,value: 50,1971,69,1902,0.0350076103500761,0.8812488445582404,0.027755460728807104,0.04406876505253579,False
2026-01-12/2026-01-18,value: 71,2066,63,2003,0.03049370764762827,0.7676200792354504,0.02390669670434531,0.038823450219406114,False
2026-01-12/2026-01-18,value: 51,2058,80,1978,0.038872691933916424,0.9785447938053221,0.031344498907484045,0.04811915632156838,False
2026-01-12/2026-01-18,value: 89,2083,90,1993,0.04320691310609698,1.0876504243196217,0.0352838812947361,0.05281167481166106,False
2026-01-12/2026-01-18,value: 65,2047,55,1992,0.0268685881778212,0.676364711839426,0.020700663857219182,0.034808970166932525,False
2026-01-12/2026-01-18,value: 67,2047,78,1969,0.038104543234000976,0.9592081367904587,0.030638879765264915,0.047300571933068025,False
2026-01-12/2026-01-18,value: 70,2027,106,1921,0.05229403058707449,1.3164010217010569,0.043421752587992274,0.06286003414785309,False
2026-01-12/2026-01-18,value: 58,2021,75,1946,0.03711034141514102,0.9341810299594969,0.029708247044939125,0.04626879212053425,False
2026-01-12/2026-01-18,value: 77,2066,57,2009,0.02758954501452081,0.6945134050225502,0.021355746814697797,0.035576854626107754,False
2026-01-12/2026-01-18,value: 56,2053,73,1980,0.035557720409157334,0.8950968007339793,0.02837526614736166,0.04447500540765012,False
2026-01-12/2026-01-18,value: 81,2018,64,1954,0.031714568880079286,0.7983528981769485,0.024914200995232713,0.04029440289678314,False
2026-01-12/2026-01-18,value: 75,2025,94,1931,0.046419753086419754,1.1685274534026369,0.038083468726180104,0.056473677662284345,False
2026-01-12/2026-01-18,value: 55,1945,60,1885,0.030848329048843187,0.7765469867550204,0.024040950483269596,0.03950524423676398,False
2026-01-19/2026-01-25,[other: 20 pooled levels],41806,1571,40235,0.03757833803760226,0.9459619392725551,0.035797440590373646,0.039444209438820856,False
2026-01-19/2026-01-25,value: 82,2106,94,2012,0.0446343779677113,1.1235840898102278,0.036613200917886925,0.05431375381544399,False
2026-01-19/2026-01-25,value: 78,2075,71,2004,0.034216867469879515,0.8613434227785907,0.027215891935401075,0.042939269826395086,False
2026-01-19/2026-01-25,value: 60,2120,91,2029,0.04292452830188679,1.0805419333388744,0.035091589610228346,0.05241092054600825,False
2026-01-19/2026-01-25,value: 54,2115,95,2020,0.04491725768321513,1.1307050392250504,0.036884677883576536,0.054599967186839696,False
2026-01-19/2026-01-25,value: 66,2121,78,2043,0.036775106082036775,0.9257421291890944,0.02956636177956919,0.045658760620578054,False
2026-01-19/2026-01-25,value: 74,2074,66,2008,0.03182256509161042,0.8010714938102056,0.025091429193589487,0.04028480932741526,False
2026-01-19/2026-01-25,value: 69,2128,86,2042,0.040413533834586464,1.01733250684925,0.032841342297632,0.04964202347665371,False
2026-01-19/2026-01-25,value: 50,2067,95,1972,0.045960328979196906,1.1569623405713505,0.037744525661390325,0.05586064048739022,False
2026-01-19/2026-01-25,value: 71,2083,68,2015,0.03264522323571772,0.8217803205970475,0.02583273985057366,0.041178320443254646,False
2026-01-19/2026-01-25,value: 51,2191,78,2113,0.035600182565038795,0.8961657033364075,0.028618713442006276,0.04420725682492053,False
2026-01-19/2026-01-25,value: 89,2137,88,2049,0.04117922321010763,1.0366072551317211,0.033545226602540196,0.050459807062942785,False
2026-01-19/2026-01-25,value: 65,2037,74,1963,0.03632793323514973,0.9144854181283758,0.02903630156994908,0.04536509701220053,False
2026-01-19/2026-01-25,value: 67,2144,76,2068,0.03544776119402985,0.8923287902839483,0.028414652152180045,0.04414259278817105,False
2026-01-19/2026-01-25,value: 70,2056,96,1960,0.04669260700389105,1.175396022753708,0.03838773788492434,0.05668824865863121,False
2026-01-19/2026-01-25,value: 58,2107,78,2029,0.037019458946369245,0.9318932396820451,0.02976347294362411,0.04596057452225992,False
2026-01-19/2026-01-25,value: 77,2145,74,2071,0.0344988344988345,0.8684413970757583,0.02756968986365497,0.04309232114576881,False
2026-01-19/2026-01-25,value: 56,2132,74,2058,0.03470919324577861,0.8737367714481714,0.02773833478301381,0.04335376720499305,False
2026-01-19/2026-01-25,value: 81,2150,71,2079,0.03302325581395349,0.831296559193291,0.026263570840514335,0.04144868264194375,False
2026-01-19/2026-01-25,value: 75,2091,68,2023,0.032520325203252036,0.8186362543298183,0.025733600756722215,0.041021550680570264,False
2026-01-19/2026-01-25,value: 55,2090,72,2018,0.03444976076555024,0.8672060608068026,0.0274454255436708,0.04316233618436484,False
2026-01-26/2026-02-01,[other: 20 pooled levels],41572,1627,39945,0.0391369190801501,0.9851962008848357,0.03731499027269366,0.041044012083216876,False
2026-01-26/2026-02-01,value: 82,2141,97,2044,0.045305931807566556,1.1404891581514551,0.03728113472107073,0.05495946329938808,False
2026-01-26/2026-02-01,value: 78,2146,80,2066,0.03727865796831314,0.9384180734628857,0.03005488113828797,0.04615606834752674,False
2026-01-26/2026-02-01,value: 60,2162,86,2076,0.039777983348751156,1.0013337532725275,0.03232308326029136,0.048865434996460566,False
2026-01-26/2026-02-01,value: 54,2080,83,1997,0.03990384615384615,1.0045021058236916,0.03230542586660873,0.04919859551744238,False
2026-01-26/2026-02-01,value: 66,2125,75,2050,0.03529411764705882,0.8884611113167733,0.028249587298223584,0.04401575598662443,False
2026-01-26/2026-02-01,value: 74,2114,81,2033,0.038315988647114475,0.9645308658807923,0.030935265455725537,0.047371568197933235,False
2026-01-26/2026-02-01,value: 69,2012,80,1932,0.039761431411530816,1.0009170902839726,0.03206367528798093,0.04921328134160666,False
2026-01-26/2026-02-01,value: 50,2089,80,2009,0.03829583532790809,0.9640235450700588,0.030877762974200824,0.04740884499132465,False
2026-01-26/2026-02-01,value: 71,2143,68,2075,0.03173121791880541,0.7987720055080028,0.025107293533685213,0.04003093930886108,False
2026-01-26/2026-02-01,value: 51,2060,80,1980,0.038834951456310676,0.9775947503161906,0.03131396151628408,0.04807268813185083,False
2026-01-26/2026-02-01,value: 89,2131,80,2051,0.03754106053496011,0.9450235502821928,0.03026714655870663,0.04647928261697634,False
2026-01-26/2026-02-01,value: 65,2148,66,2082,0.030726256983240222,0.7734740587348073,0.02422446577323678,0.03890353943544683,False
2026-01-26/2026-02-01,value: 67,2004,96,1908,0.04790419161676647,1.2058953207493133,0.039387826302190225,0.05815048179496483,False
2026-01-26/2026-02-01,value: 70,2040,83,1957,0.04068627450980392,1.024198225545725,0.032941143054834296,0.050157992686689135,False
2026-01-26/2026-02-01,value: 58,2074,81,1993,0.0390549662487946,0.9831331969488886,0.03153397211204881,0.04828032657598469,False
2026-01-26/2026-02-01,value: 77,2075,79,1996,0.038072289156626506,0.9583962028099812,0.030655249524814042,0.047196506862854475,False
2026-01-26/2026-02-01,value: 56,2049,69,1980,0.03367496339677892,0.8477020364198594,0.02669552176849318,0.04239966247538821,False
2026-01-26/2026-02-01,value: 81,2050,73,1977,0.03560975609756097,0.896406698491151,0.028416927815525836,0.04453975449175039,False
2026-01-26/2026-02-01,value: 75,2181,66,2115,0.030261348005502064,0.7617708749025063,0.02385686996380621,0.03831764538707737,False
2026-01-26/2026-02-01,value: 55,2104,76,2028,0.03612167300380228,0.9092932159547458,0.02895663376994346,0.04497751254288459,False
2026-02-02/2026-02-08,[other: 20 pooled levels],41333,1594,39739,0.03856482713570271,0.9707948932838945,0.03675096901089339,0.04046444818541976,False
2026-02-02/2026-02-08,value: 82,2079,85,1994,0.040885040885040885,1.029201784393729,0.03318547166576011,0.0502781343060181,False
2026-02-02/2026-02-08,value: 78,2064,69,1995,0.03343023255813953,0.8415414111551801,0.02650090101170913,0.04209307084026612,False
2026-02-02/2026-02-08,value: 60,2059,84,1975,0.04079650315687227,1.026973018423468,0.03307237303815993,0.05023090656478841,False
2026-02-02/2026-02-08,value: 54,2143,86,2057,0.04013065795613626,1.0102116540248272,0.032610664270292175,0.049296389507813815,False
2026-02-02/2026-02-08,value: 66,2054,73,1981,0.03554040895813048,0.894661018455141,0.02836140605867546,0.044453464192099404,False
2026-02-02/2026-02-08,value: 74,2087,76,2011,0.03641590800191662,0.9167000126347796,0.02919328812997589,0.04534199438187654,False
2026-02-02/2026-02-08,value: 69,2029,73,1956,0.035978314440611135,0.9056844415509411,0.028712020649287004,0.044998331021532,False
2026-02-02/2026-02-08,value: 50,2088,73,2015,0.034961685823754786,0.8800927834802966,0.0278980880237088,0.04373327686240901,False
2026-02-02/2026-02-08,value: 71,2088,72,2016,0.034482758620689655,0.8680367179531693,0.027471798568921305,0.04320347091543145,False
2026-02-02/2026-02-08,value: 51,2110,94,2016,0.04454976303317536,1.1214540725783602,0.03654353110518551,0.054211363506315745,False
2026-02-02/2026-02-08,value: 89,2095,90,2005,0.04295942720763723,1.0814204457554997,0.03508103336089962,0.052510841693823064,False
2026-02-02/2026-02-08,value: 65,2071,72,1999,0.03476581361661033,0.8751620797132871,0.0276980326039927,0.0435563074286789,False
2026-02-02/2026-02-08,value: 67,2181,80,2101,0.036680421824850984,0.9233586362454621,0.029570987332977514,0.04541910321076856,False
2026-02-02/2026-02-08,value: 70,2085,88,1997,0.04220623501199041,1.0624602897920807,0.03438489870202961,0.05171137158275685,False
2026-02-02/2026-02-08,value: 58,2128,73,2055,0.03430451127819549,0.8635496860464565,0.027372023537076705,0.042915313356908104,False
2026-02-02/2026-02-08,value: 77,1995,63,1932,0.031578947368421054,0.7949388890729024,0.024760133231582777,0.04019822464503437,False
2026-02-02/2026-02-08,value: 56,2108,78,2030,0.03700189753320683,0.9314511650901656,0.02974930645458483,0.0459388841304952,False
2026-02-02/2026-02-08,value: 81,2062,69,1993,0.03346265761396702,0.8423576491873385,0.026526686324729133,0.042133693306564406,False
2026-02-02/2026-02-08,value: 75,2120,74,2046,0.03490566037735849,0.8786824512865572,0.027895848724183284,0.04359793354005746,False
2026-02-02/2026-02-08,value: 55,2081,87,1994,0.041806823642479576,1.0524058814972832,0.03401833777091317,0.05128381221668898,False
2026-02-09/2026-02-15,[other: 20 pooled levels],41396,1633,39763,0.03944825587013238,0.9930335020801101,0.03761540923005246,0.041366570980502636,False
2026-02-09/2026-02-15,value: 82,2100,106,1994,0.05047619047619047,1.2706404147562107,0.04190617735216398,0.060687798023567885,False
2026-02-09/2026-02-15,value: 78,2086,79,2007,0.03787152444870566,0.9533423398037925,0.030493046082645033,0.04694893313429611,False
2026-02-09/2026-02-15,value: 60,2078,88,1990,0.04234841193455245,1.0660393186797343,0.0345011526660515,0.051884608391166265,False
2026-02-09/2026-02-15,value: 54,2123,100,2023,0.047103155911446065,1.185730797015634,0.03888023198235121,0.05696210641823723,False
2026-02-09/2026-02-15,value: 66,2102,81,2021,0.03853472882968601,0.9700372266755446,0.03111247660726583,0.04764058342298358,False
2026-02-09/2026-02-15,value: 74,2212,79,2133,0.03571428571428571,0.8990380293086396,0.028750525310762078,0.04428784942333496,False
2026-02-09/2026-02-15,value: 69,2100,81,2019,0.03857142857142857,0.9709610716533308,0.03114220938388884,0.04768571661090373,False
2026-02-09/2026-02-15,value: 50,2076,75,2001,0.036127167630057806,0.9094315325376414,0.02891857202688694,0.04504930574968401,False
2026-02-09/2026-02-15,value: 71,2098,78,2020,0.037178265014299335,0.9358908751239605,0.02989158111941574,0.04615671365081796,False
2026-02-09/2026-02-15,value: 51,2053,74,1979,0.03604481246955674,0.9073584007440337,0.028809256478952234,0.0450133797624203,False
2026-02-09/2026-02-15,value: 89,2032,77,1955,0.03789370078740158,0.9539005862152693,0.03042581186523507,0.04710549988638199,False
2026-02-09/2026-02-15,value: 65,2094,78,2016,0.03724928366762178,0.9376786322875211,0.02994887276412288,0.04624442494606221,False
2026-02-09/2026-02-15,value: 67,2122,82,2040,0.03864278982092366,0.9727574530125527,0.03124086252435486,0.047712089552233106,False
2026-02-09/2026-02-15,value: 70,2133,99,2034,0.046413502109704644,1.168370097160595,0.038271747701877995,0.0561861064302151,False
2026-02-09/2026-02-15,value: 58,2028,70,1958,0.03451676528599606,0.8688927699432613,0.027410558613402268,0.04338308436314251,False
2026-02-09/2026-02-15,value: 77,2063,81,1982,0.03926320891904993,0.9883753031856495,0.031702701047084794,0.0485363797556201,False
2026-02-09/2026-02-15,value: 56,2098,64,2034,0.030505243088655862,0.7679104616401726,0.023961372565771282,0.03876527042977988,False
2026-02-09/2026-02-15,value: 81,2094,86,2008,0.041069723018147083,1.0338507997016257,0.03337649201337192,0.05044369281582091,False
2026-02-09/2026-02-15,value: 75,2102,82,2020,0.0390104662226451,0.9820129949061068,0.03153914006368539,0.04816365907993491,False
2026-02-09/2026-02-15,value: 55,2075,72,2003,0.03469879518072289,0.8734750202825146,0.027644466481746566,0.04347276960828364,False
2026-02-16/2026-02-22,[other: 20 pooled levels],41165,1720,39445,0.041783068140410544,1.0518078827038524,0.03989251168761756,0.04375913690845506,False
2026-02-16/2026-02-22,value: 82,2075,93,1982,0.04481927710843373,1.1282385678649145,0.036726398250562065,0.05459439873238307,False
2026-02-16/2026-02-22,value: 78,2105,88,2017,0.04180522565320665,1.0523656552097331,0.034057020495777676,0.05122272306600957,False
2026-02-16/2026-02-22,value: 60,2087,102,1985,0.048873981792046,1.2303079116940465,0.04042416935060804,0.05898148283017654,False
2026-02-16/2026-02-22,value: 54,2088,107,1981,0.05124521072796935,1.2899990114026267,0.04258440341337594,0.06155420513275424,False
2026-02-16/2026-02-22,value: 66,2098,98,2000,0.04671115347950429,1.1758628943865144,0.03848032068841431,0.0565989051885087,False
2026-02-16/2026-02-22,value: 74,2127,73,2054,0.03432063939821345,0.8639556802571037,0.027384933233044896,0.042935389379611284,False
2026-02-16/2026-02-22,value: 69,2173,86,2087,0.039576622181316155,0.996264875552326,0.03215889558446906,0.04861936142096136,False
2026-02-16/2026-02-22,value: 50,2153,76,2077,0.03529958197863446,0.8885986652897283,0.028295490658995774,0.04395898969854716,False
2026-02-16/2026-02-22,value: 71,2102,78,2024,0.037107516650808754,0.9341099219838578,0.029834508258855173,0.046069334431281625,False
2026-02-16/2026-02-22,value: 51,2085,80,2005,0.03836930455635491,0.9658729907200733,0.030937204380897323,0.047499317514447845,False
2026-02-16/2026-02-22,value: 89,2067,85,1982,0.04112239961296565,1.035176831037524,0.03337882435875234,0.050568431999391865,False
2026-02-16/2026-02-22,value: 65,2178,76,2102,0.03489439853076217,0.878398956092188,0.02796967028215892,0.04345690298725173,False
2026-02-16/2026-02-22,value: 67,2062,104,1958,0.0504364694471387,1.2696405147171477,0.04179848427892875,0.06074639297492686,False
2026-02-16/2026-02-22,value: 70,2115,84,2031,0.03971631205673759,0.9997812978410973,0.03219363917344609,0.04890797326920347,False
2026-02-16/2026-02-22,value: 58,2084,94,1990,0.045105566218809984,1.1354453421978599,0.03700118390049485,0.054883886208733995,False
2026-02-16/2026-02-22,value: 77,2019,83,1936,0.04110946012877662,1.034851104563288,0.033285015225185434,0.05067680891090421,False
2026-02-16/2026-02-22,value: 56,2063,73,1990,0.03538536112457586,0.8907579892907704,0.028237271916293313,0.04426052813567159,False
2026-02-16/2026-02-22,value: 81,2098,73,2025,0.03479504289799809,0.8758978703083219,0.027764685201390644,0.043525876792170716,False
2026-02-16/2026-02-22,value: 75,2062,64,1998,0.031037827352085354,0.7813172398259371,0.024380968223119814,0.03943876889066486,False
2026-02-16/2026-02-22,value: 55,2074,83,1991,0.04001928640308582,1.0074080907007128,0.032399214621128866,0.0493401587558418,False
2026-02-23/2026-03-01,[other: 20 pooled levels],42194,1752,40442,0.04152249134948097,1.0452483662550274,0.03966034664860942,0.04346811057932406,False
2026-02-23/2026-03-01,value: 82,2201,84,2117,0.03816447069513857,0.960716694654212,0.030931513565256495,0.047006724639229704,False
2026-02-23/2026-03-01,value: 78,2171,87,2084,0.04007369875633349,1.00877781639606,0.0326031842218658,0.0491689643177011,False
2026-02-23/2026-03-01,value: 60,2164,96,2068,0.04436229205175601,1.1167348534111015,0.036464783930427756,0.053874598603215605,False
2026-02-23/2026-03-01,value: 54,2061,99,1962,0.048034934497816595,1.2091865197688254,0.03961406924648773,0.05813748352210744,False
2026-02-23/2026-03-01,value: 66,2101,100,2001,0.047596382674916705,1.1981468263037558,0.03928895280243713,0.05755513869265483,False
2026-02-23/2026-03-01,value: 74,2108,72,2036,0.03415559772296015,0.8598010754678452,0.027210327497643128,0.04279561835742714,False
2026-02-23/2026-03-01,value: 69,2116,99,2017,0.04678638941398866,1.177756813442131,0.038580414473309434,0.056634941364188986,False
2026-02-23/2026-03-01,value: 50,2186,98,2088,0.04483074107959744,1.1285271511541204,0.03692548303880851,0.054332931133473955,False
2026-02-23/2026-03-01,value: 71,2085,83,2002,0.03980815347721822,1.002093227872076,0.032227682376791446,0.0490812451645942,False
2026-02-23/2026-03-01,value: 51,2162,97,2065,0.04486586493987049,1.1294113263655252,0.036917660296341685,0.054428572833953685,False
2026-02-23/2026-03-01,value: 89,2084,80,2004,0.03838771593090211,0.9663364614449869,0.030952100509744493,0.04752198962219448,False
2026-02-23/2026-03-01,value: 65,2025,87,1938,0.04296296296296296,1.0815094515535042,0.034962602990795934,0.05269405349534869,False
2026-02-23/2026-03-01,value: 67,2105,91,2014,0.04323040380047506,1.0882417570918832,0.03534257147744728,0.05278233617901559,False
2026-02-23/2026-03-01,value: 70,2048,96,1952,0.046875,1.1799874134675896,0.03853827891729546,0.05690840288104142,False
2026-02-23/2026-03-01,value: 58,2134,77,2057,0.03608247422680412,0.9083064626004812,0.028966768868043676,0.04486539402197943,False
2026-02-23/2026-03-01,value: 77,2126,88,2038,0.041392285983066796,1.041970698126288,0.033719411693839095,0.0507194830773583,False
2026-02-23/2026-03-01,value: 56,2155,63,2092,0.02923433874709977,0.7359179042693459,0.022916552553790798,0.037227492897153235,False
2026-02-23/2026-03-01,value: 81,2102,65,2037,0.03092293054234063,0.7784249349865482,0.02433568659435741,0.03922154762195798,False
2026-02-23/2026-03-01,value: 75,2099,76,2023,0.03620771796093378,0.9114592312381063,0.029025838739435962,0.04508410339005411,False
2026-02-23/2026-03-01,value: 55,2078,107,1971,0.05149181905678537,1.2962068988492226,0.04279018211921439,0.06184864995789071,False
2026-03-02/2026-03-08,[other: 20 pooled levels],41529,1713,39816,0.041248284331431045,1.0383457352153818,0.039377714457000675,0.043203716004995056,False
2026-03-02/2026-03-08,value: 82,2111,80,2031,0.037896731406916156,0.9539768761967565,0.030554875615965746,0.04691734251997792,False
2026-03-02/2026-03-08,value: 78,2095,79,2016,0.037708830548926014,0.9492468357187165,0.03036160545328994,0.0467482963644635,False
2026-03-02/2026-03-08,value: 60,2100,103,1997,0.04904761904761905,1.234678893583865,0.04060588865812437,0.05913616079189479,False
2026-03-02/2026-03-08,value: 54,2078,97,1981,0.04667949951876805,1.1750660671810709,0.038415810305713234,0.05661614228724065,False
2026-03-02/2026-03-08,value: 66,2142,92,2050,0.04295051353874883,1.0811960613907823,0.03515149711876331,0.05238593862633947,False
2026-03-02/2026-03-08,value: 74,2115,85,2030,0.04018912529550828,1.0116834561487293,0.032618624839981146,0.049426899659738115,False
2026-03-02/2026-03-08,value: 69,2114,88,2026,0.041627246925260174,1.047885385154441,0.033911506700706376,0.05100583121978067,False
2026-03-02/2026-03-08,value: 50,2110,88,2022,0.04170616113744076,1.0498718977329329,0.03397602568699211,0.05110200042052267,False
2026-03-02/2026-03-08,value: 71,2116,85,2031,0.04017013232514178,1.011205344874557,0.032603155400517767,0.049403665485703255,False
2026-03-02/2026-03-08,value: 51,2088,78,2010,0.03735632183908046,0.9403731111159336,0.030035223211438634,0.04637661868350454,False
2026-03-02/2026-03-08,value: 89,2062,95,1967,0.0460717749757517,1.1597677778666253,0.03783640433209513,0.05599531639024452,False
2026-03-02/2026-03-08,value: 65,2120,80,2040,0.03773584905660377,0.9499269743638457,0.03042472342922884,0.046719198091010446,False
2026-03-02/2026-03-08,value: 67,2146,92,2054,0.04287045666356011,1.0791807844823187,0.03508573830733665,0.052288825081972745,False
2026-03-02/2026-03-08,value: 70,2108,76,2032,0.036053130929791274,0.9075678018827256,0.02890150695235198,0.04489260205605812,False
2026-03-02/2026-03-08,value: 58,2061,100,1961,0.048520135856380396,1.2214005250190156,0.04005452730419648,0.05866562283126009,False
2026-03-02/2026-03-08,value: 77,2124,63,2061,0.029661016949152543,0.7466587023071753,0.02325198911073429,0.03776828017786942,False
2026-03-02/2026-03-08,value: 56,2111,93,2018,0.04405495026054003,1.1089981185787294,0.03609774586502354,0.05366853804665844,False
2026-03-02/2026-03-08,value: 81,2134,78,2056,0.03655107778819119,0.9201026504264616,0.029385653473750238,0.04538203248406072,False
2026-03-02/2026-03-08,value: 75,2068,83,1985,0.04013539651837524,1.0103309381592256,0.03249354955405792,0.04948253896256488,False
2026-03-02/2026-03-08,value: 55,2068,83,1985,0.04013539651837524,1.0103309381592256,0.03249354955405792,0.04948253896256488,False
2026-03-09/2026-03-15,[other: 20 pooled levels],40973,1750,39223,0.04271105362067703,1.0751681213512152,0.04079564394594826,0.04471220229305109,False
2026-03-09/2026-03-15,value: 82,2172,107,2065,0.049263351749539594,1.2401095468732433,0.04093097046269051,0.05918728858489844,False
2026-03-09/2026-03-15,value: 78,2198,86,2112,0.039126478616924476,0.9849333824272996,0.0317918745259582,0.04806921543411314,False
