period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-02-09/2026-02-15,value: 291,806,33,773,0.04094292803970223,1.0306589814903016,0.02930011953935002,0.056940783615198914,False
2026-02-09/2026-02-15,value: 295,830,35,795,0.04216867469879518,1.0615147815933335,0.030474786562896414,0.058080967099350636,False
2026-02-09/2026-02-15,value: 276,883,28,855,0.031710079275198186,0.7982398810622576,0.02202892031172781,0.04544814475497557,False
2026-02-09/2026-02-15,value: 274,855,36,819,0.042105263157894736,1.05991851876387,0.0305667775812669,0.05773992680726453,False
2026-02-09/2026-02-15,value: 345,853,30,823,0.035169988276670575,0.8853363946298445,0.024744983628813215,0.0497629176445002,False
2026-02-09/2026-02-15,value: 318,847,30,817,0.03541912632821724,0.8916079629507171,0.024921055644809703,0.050112263616785016,False
2026-02-09/2026-02-15,value: 290,851,26,825,0.03055229142185664,0.769094812381539,0.02093368403535823,0.044390076580710654,False
2026-02-09/2026-02-15,value: 278,848,39,809,0.045990566037735846,1.157723500005937,0.033823456849939065,0.06225247133275001,False
2026-02-09/2026-02-15,value: 304,901,44,857,0.048834628190899,1.2293172609414473,0.03657719935952086,0.06492285672808784,False
2026-02-09/2026-02-15,value: 252,848,26,822,0.030660377358490566,0.7718156666706246,0.021008039949397327,0.044545776717382565,False
2026-02-09/2026-02-15,value: 334,844,24,820,0.02843601895734597,0.7158217484542723,0.01918221299549839,0.04196301443039683,False
2026-02-09/2026-02-15,value: 317,800,39,761,0.04875,1.227186910006293,0.03586441780162572,0.06594851797399691,False
2026-02-09/2026-02-15,value: 298,837,33,804,0.03942652329749104,0.9924864266202903,0.02820967840770299,0.05485170978627225,False
2026-02-09/2026-02-15,value: 330,805,41,764,0.05093167701863354,1.28210640701406,0.037763460329365645,0.06836544526092465,False
2026-02-09/2026-02-15,value: 263,894,27,867,0.030201342281879196,0.7602603469321383,0.02083793417791491,0.04358486369184297,False
2026-02-16/2026-02-22,[other: 80 pooled levels],66244,2721,63523,0.04107541815107783,1.0339941636520535,0.03959051337522966,0.042613545487666285,False
2026-02-16/2026-02-22,value: 292,837,34,803,0.04062126642771804,1.0225617728815113,0.029212651873763165,0.05622730600064274,False
2026-02-16/2026-02-22,value: 265,854,42,812,0.04918032786885246,1.2380195813430448,0.03658828623684266,0.06580995753824019,False
2026-02-16/2026-02-22,value: 332,827,25,802,0.030229746070133012,0.7609753573350034,0.020558538630819197,0.04424499066960511,False
2026-02-16/2026-02-22,value: 348,829,30,799,0.03618817852834741,0.9109673638350512,0.025464634252532117,0.05119036189894886,False
2026-02-16/2026-02-22,value: 279,810,31,779,0.03827160493827161,0.9634135919011102,0.027091237840276575,0.053810832344378834,False
2026-02-16/2026-02-22,value: 291,870,31,839,0.035632183908045977,0.896971275218275,0.025214559922866864,0.05013258475203956,False
2026-02-16/2026-02-22,value: 295,896,39,857,0.04352678571428571,1.0957025982199045,0.03200229342178576,0.058948682462291804,False
2026-02-16/2026-02-22,value: 276,865,33,832,0.03815028901734104,0.9603596983597492,0.027292260520936362,0.05309232300882767,False
2026-02-16/2026-02-22,value: 274,846,32,814,0.037825059101654845,0.9521726646105687,0.026919020554805637,0.052909349921301974,False
2026-02-16/2026-02-22,value: 345,812,36,776,0.04433497536945813,1.116047208796932,0.032194044374771934,0.06076698132539734,False
2026-02-16/2026-02-22,value: 318,808,35,773,0.043316831683168314,1.0904174117852312,0.03130888223435381,0.05964663379454978,False
2026-02-16/2026-02-22,value: 290,833,33,800,0.03961584633853541,0.9972522678045415,0.028345797520307577,0.05511261396795342,False
2026-02-16/2026-02-22,value: 278,835,30,805,0.03592814371257485,0.9044214905619848,0.02528082550723847,0.050825878744655814,False
2026-02-16/2026-02-22,value: 304,839,44,795,0.052443384982121574,1.320160729568825,0.039296086023130686,0.06967038431305678,False
2026-02-16/2026-02-22,value: 252,864,45,819,0.052083333333333336,1.3110971260750997,0.03915065732942386,0.0689813728552309,False
2026-02-16/2026-02-22,value: 334,824,37,787,0.044902912621359224,1.1303439300530955,0.03275049519728793,0.06127893277021636,False
2026-02-16/2026-02-22,value: 317,864,37,827,0.04282407407407408,1.0780131925506375,0.0312265714246677,0.05846891158034169,False
2026-02-16/2026-02-22,value: 298,827,46,781,0.05562273276904474,1.4001946574964061,0.041958167243610664,0.07339652263516909,False
2026-02-16/2026-02-22,value: 330,870,27,843,0.03103448275862069,0.7812330461578524,0.021415089697397333,0.04477707621191411,False
2026-02-16/2026-02-22,value: 263,826,32,794,0.0387409200968523,0.9752276928093719,0.02757393929360282,0.05417837387366784,False
2026-02-23/2026-03-01,[other: 80 pooled levels],67226,2808,64418,0.04176955344658317,1.0514676764401047,0.040283230633961574,0.04330824209415624,False
2026-02-23/2026-03-01,value: 292,921,25,896,0.02714440825190011,0.6833079484430487,0.018452720928666073,0.03976423972678479,False
2026-02-23/2026-03-01,value: 265,876,26,850,0.02968036529680365,0.747145759516769,0.020333934749595203,0.043133702812678656,False
2026-02-23/2026-03-01,value: 332,863,27,836,0.031286210892236384,0.7875698147825395,0.021589498343725574,0.04513718879394929,False
2026-02-23/2026-03-01,value: 348,879,44,835,0.05005688282138794,1.2600851559820752,0.03749781273683121,0.0665315777081719,False
2026-02-23/2026-03-01,value: 279,860,37,823,0.04302325581395349,1.0830272073997103,0.03137255169628055,0.058738264386756646,False
2026-02-23/2026-03-01,value: 291,879,34,845,0.038680318543799774,0.973702165986149,0.027810263961904006,0.053565002347700966,False
2026-02-23/2026-03-01,value: 295,853,40,813,0.04689331770222743,1.180448526173126,0.03462424052849897,0.06322520169630717,False
2026-02-23/2026-03-01,value: 276,913,36,877,0.03943044906900329,0.9925852503210393,0.02861582663072949,0.05410453695126509,False
2026-02-23/2026-03-01,value: 274,838,30,808,0.03579952267303103,0.9011837047962498,0.025189912671842465,0.05064557648323831,False
2026-02-23/2026-03-01,value: 345,867,33,834,0.03806228373702422,0.9581443357337752,0.02722900882583084,0.052970961115051875,False
2026-02-23/2026-03-01,value: 318,859,41,818,0.047729918509895226,1.2015083325335487,0.035376482831993974,0.06411045992342213,False
2026-02-23/2026-03-01,value: 290,887,39,848,0.043968432919954906,1.1068202119560706,0.03232866994196784,0.059541166166734105,False
2026-02-23/2026-03-01,value: 278,827,32,795,0.03869407496977025,0.9740484573888043,0.027540437392312163,0.054113478767563956,False
2026-02-23/2026-03-01,value: 304,857,30,827,0.03500583430571762,0.8812041360784799,0.02462897806049857,0.049532713580321616,False
2026-02-23/2026-03-01,value: 252,858,31,827,0.03613053613053613,0.9095163280185306,0.025568802073400433,0.05082745172342742,False
2026-02-23/2026-03-01,value: 334,834,26,808,0.03117505995203837,0.7847718049600596,0.021362136410372004,0.04528705865249098,False
2026-02-23/2026-03-01,value: 317,839,41,798,0.04886769964243146,1.2301497707345868,0.036224518551693154,0.06562317524923082,False
2026-02-23/2026-03-01,value: 298,875,38,837,0.04342857142857143,1.0932302436393058,0.03180196115200424,0.059046573608556925,False
2026-02-23/2026-03-01,value: 330,852,44,808,0.051643192488262914,1.3000174320519298,0.03869301736848631,0.06861828179111153,False
2026-02-23/2026-03-01,value: 263,842,35,807,0.04156769596199525,1.0463863048960413,0.030038289730977396,0.05726111850995563,False
2026-03-02/2026-03-08,[other: 80 pooled levels],66868,2709,64159,0.0405126517915894,1.0198276096057746,0.03904450154100231,0.04203359262452824,False
2026-03-02/2026-03-08,value: 292,863,30,833,0.03476245654692932,0.8750775719805995,0.02445699494064151,0.049191373132971505,False
2026-03-02/2026-03-08,value: 265,873,46,827,0.052691867124856816,1.326415786654671,0.039734403383695924,0.06956866144811057,False
2026-03-02/2026-03-08,value: 332,867,53,814,0.06113033448673587,1.5388378725421237,0.047037493975605665,0.07909506173601949,False
2026-03-02/2026-03-08,value: 348,862,36,826,0.04176334106728538,1.0513112918133511,0.030317316873496987,0.057275461282440245,False
2026-03-02/2026-03-08,value: 279,846,35,811,0.041371158392434985,1.0414388519178095,0.02989555640974898,0.05699295444633735,False
2026-03-02/2026-03-08,value: 291,860,42,818,0.04883720930232558,1.229382235426698,0.03633159802169079,0.06535541633001005,False
2026-03-02/2026-03-08,value: 295,847,38,809,0.0448642266824085,1.1293700864042415,0.03285880992081525,0.060979422799247666,False
2026-03-02/2026-03-08,value: 276,806,26,780,0.03225806451612903,0.8120343490529649,0.022107390260825817,0.046846178629079464,False
2026-03-02/2026-03-08,value: 274,793,24,769,0.03026481715006305,0.7618582039034122,0.020420886391165176,0.044637800310977825,False
2026-03-02/2026-03-08,value: 345,831,30,801,0.036101083032490974,0.9087749032722712,0.02540306839572247,0.05106828810695678,False
2026-03-02/2026-03-08,value: 318,859,34,825,0.03958090803259604,0.9963727635644063,0.028460881389826897,0.05480060087469581,False
2026-03-02/2026-03-08,value: 290,817,34,783,0.0416156670746634,1.0475938848247552,0.02993139261500371,0.05759033042748126,False
2026-03-02/2026-03-08,value: 278,886,34,852,0.03837471783295711,0.9660092594828724,0.0275895199576163,0.0531456021347006,False
2026-03-02/2026-03-08,value: 304,797,34,763,0.04265997490589712,1.0738823135531055,0.030686394925030926,0.05902107217649335,False
2026-03-02/2026-03-08,value: 252,797,30,767,0.037641154328732745,0.9475432178409753,0.026491911802609146,0.053226062482470936,False
2026-03-02/2026-03-08,value: 334,883,42,841,0.04756511891279728,1.1973598215933865,0.035380120016496486,0.06366966836112868,False
2026-03-02/2026-03-08,value: 317,834,44,790,0.05275779376498801,1.3280753622401007,0.03953307170157725,0.070083679598801,False
2026-03-02/2026-03-08,value: 298,824,46,778,0.055825242718446605,1.4052924535795241,0.042111873702766076,0.07366084799351812,False
2026-03-02/2026-03-08,value: 330,813,32,781,0.03936039360393604,0.9908217395578612,0.02801700074297916,0.05503639730398026,False
2026-03-02/2026-03-08,value: 263,774,32,742,0.041343669250646,1.0407468659696915,0.029435946499723517,0.057781645274762705,False
2026-03-09/2026-03-15,[other: 80 pooled levels],66145,2770,63375,0.04187769294731272,1.0541898791016417,0.04037759371972239,0.043431001208911,False
2026-03-09/2026-03-15,value: 292,854,38,816,0.04449648711943794,1.1201129545484692,0.03258806634307149,0.060484444899804424,False
2026-03-09/2026-03-15,value: 265,813,36,777,0.04428044280442804,1.1146744570025937,0.03215423548139861,0.060692984749304894,False
2026-03-09/2026-03-15,value: 332,849,30,819,0.0353356890459364,0.8895075908354032,0.02486208721317204,0.04999527127989871,False
2026-03-09/2026-03-15,value: 348,864,41,823,0.047453703703703706,1.1945551593128685,0.035170642263354576,0.0637431143314775,False
2026-03-09/2026-03-15,value: 279,823,48,775,0.0583232077764277,1.4681738899037808,0.04427013837662451,0.07648028814782168,False
2026-03-09/2026-03-15,value: 291,848,38,810,0.04481132075471698,1.1280382820570667,0.03281985714592057,0.060908216304775505,False
2026-03-09/2026-03-15,value: 295,851,34,817,0.0399529964747356,1.005739370037397,0.02872973311858367,0.05531094843633739,False
2026-03-09/2026-03-15,value: 276,805,22,783,0.02732919254658385,0.687959535470959,0.01811597876455693,0.04103215007944157,False
