period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-02-16/2026-02-22,value: 3,39365,1349,38016,0.03426902070367077,0.862656279513424,0.032516879540896965,0.03611205031081802,False
2026-02-16/2026-02-22,value: 4,13692,271,13421,0.01979257960853053,0.4982398894532543,0.017590657633534904,0.022263882188780972,False
2026-02-16/2026-02-22,value: 5,1095,18,1077,0.01643835616438356,0.4138038052708259,0.01042299084133857,0.025834704480289572,False
2026-02-16/2026-02-22,value: 6,19,0,19,0.0,0.0,0.0,0.16817922405261626,True
2026-02-23/2026-03-01,value: 1,3697,342,3355,0.09250743846361915,2.3286957448362275,0.08358597824444877,0.10227485002239653,False
2026-02-23/2026-03-01,value: 2,25733,1561,24172,0.06066140753118564,1.5270335438939115,0.05780990811503964,0.06364405754823275,False
2026-02-23/2026-03-01,value: 3,40070,1308,38762,0.032642874968804594,0.8217212075218273,0.03094727526424902,0.0344280759237025,False
2026-02-23/2026-03-01,value: 4,13887,271,13616,0.01951465399294304,0.4912436499167536,0.017343394107243587,0.021951666630353736,False
2026-02-23/2026-03-01,value: 5,1094,14,1080,0.012797074954296161,0.3221415973391104,0.007638066888391725,0.02136562810314043,False
2026-02-23/2026-03-01,value: 6,24,1,23,0.041666666666666664,1.0488777008600796,0.0073934561655057685,0.20241806478655938,True
2026-03-02/2026-03-08,value: 1,3676,349,3327,0.09494015233949946,2.389934608923838,0.08588253895016335,0.10484346560048335,False
2026-03-02/2026-03-08,value: 2,25215,1464,23751,0.058060678167757285,1.4615652150473828,0.05524093439153996,0.061015058716154355,False
2026-03-02/2026-03-08,value: 3,39544,1291,38253,0.03264717782723043,0.8218295236558949,0.03094051863421664,0.03444462916236308,False
2026-03-02/2026-03-08,value: 4,14079,309,13770,0.021947581504368208,0.5524878918657824,0.019654683416065008,0.024501281886747363,False
2026-03-02/2026-03-08,value: 5,1072,18,1054,0.016791044776119403,0.42268205855555446,0.010647158583267622,0.02638567603566142,False
2026-03-02/2026-03-08,value: 6,14,0,14,0.0,0.0,1.3877787807814457e-17,0.2153108027376358,True
2026-03-09/2026-03-15,value: 1,3681,358,3323,0.09725618038576474,2.448236133058898,0.08809975020583516,0.10725233396526349,False
2026-03-09/2026-03-15,value: 2,25102,1470,23632,0.05856107083100948,1.474161631995204,0.05572339789510852,0.061533833401012955,False
2026-03-09/2026-03-15,value: 3,39115,1330,37785,0.03400230090758021,0.855942124797488,0.03225151621121639,0.03584460728019236,False
2026-03-09/2026-03-15,value: 4,13781,307,13474,0.022277048109716275,0.5607815760784461,0.019942904269781448,0.02487744862773755,False
2026-03-09/2026-03-15,value: 5,1077,19,1058,0.017641597028783658,0.44409306554521477,0.011322685826208746,0.027389244105075837,False
2026-03-09/2026-03-15,value: 6,24,0,24,0.0,0.0,1.3877787807814457e-17,0.13797620467498017,True
2026-03-16/2026-03-22,value: 1,3781,371,3410,0.09812218989685269,2.4700362466168078,0.08904406954231392,0.10801608923461103,False
2026-03-16/2026-03-22,value: 2,25146,1580,23566,0.06283305495903921,1.5817005653628498,0.059900040457343026,0.06589961772344656,False
2026-03-16/2026-03-22,value: 3,39322,1368,37954,0.03478968516352169,0.8757629997110556,0.033023446205150686,0.036646810226352924,False
2026-03-16/2026-03-22,value: 4,13651,308,13343,0.022562449637389202,0.567966007234467,0.020202326037463702,0.025191204212592164,False
2026-03-16/2026-03-22,value: 5,1076,14,1062,0.013011152416356878,0.3275305831682033,0.007766094189704399,0.021721066689882967,False
2026-03-16/2026-03-22,value: 6,14,0,14,0.0,0.0,1.3877787807814457e-17,0.2153108027376358,True
2026-03-23/2026-03-29,value: 1,1645,153,1492,0.09300911854103343,2.341324569944202,0.07990610484849986,0.10800854101581686,False
2026-03-23/2026-03-29,value: 2,10990,736,10254,0.06696997270245678,1.6858394638755638,0.06244620426990764,0.07179635910966352,False
2026-03-23/2026-03-29,value: 3,17175,614,16561,0.035749636098981075,0.8999279068340106,0.03307511061417295,0.03863178893278045,False
2026-03-23/2026-03-29,value: 4,5998,146,5852,0.024341447149049684,0.612748826911257,0.02073524928498279,0.028556532387441498,False
2026-03-23/2026-03-29,value: 5,476,7,469,0.014705882352941176,0.3701921297153222,0.0071413910823958544,0.03004059578581487,True
2026-03-23/2026-03-29,value: 6,6,0,6,0.0,0.0,2.7755575615628914e-17,0.3903342879021653,True
