period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-02-02/2026-02-08,value: 3,20912,812,20100,0.03882938026013772,0.9774545062338003,0.036294582251962804,0.04153357790241606,False
2026-02-02/2026-02-08,value: 1,20613,808,19805,0.0391985640130015,0.9867479927753681,0.036633989868295976,0.04193485696772906,False
2026-02-02/2026-02-08,value: 2,20630,724,19906,0.035094522539990305,0.8834366907486546,0.0326687377636751,0.03769341277034731,False
2026-02-09/2026-02-15,value: 4,20831,853,19978,0.04094858624165906,1.0308014157749292,0.03834101965948516,0.0437254295717285,False
2026-02-09/2026-02-15,value: 3,20769,829,19940,0.03991525831768501,1.004789384963751,0.03733688093953482,0.04266379985875975,False
2026-02-09/2026-02-15,value: 1,20803,749,20054,0.03600442243907129,0.9063416598885157,0.033557240302399274,0.038622934751706056,False
2026-02-09/2026-02-15,value: 2,20862,834,20028,0.03997699165947656,1.0063434023782645,0.03740220554762822,0.042721160774315654,False
2026-02-16/2026-02-22,value: 4,20765,877,19888,0.042234529255959545,1.0631725426295668,0.039582586052548385,0.0450558114385223,False
2026-02-16/2026-02-22,value: 3,20871,856,20015,0.04101384696468784,1.0324442281859745,0.03840664093262674,0.04378998136055303,False
2026-02-16/2026-02-22,value: 1,20726,844,19882,0.04072179870693814,1.0250924784628859,0.038115044252117584,0.04349877137601899,False
2026-02-16/2026-02-22,value: 2,20718,843,19875,0.04068925571966406,1.024273271734778,0.03808304922539755,0.043465758209444434,False
2026-02-23/2026-03-01,value: 4,21142,903,20239,0.04271119099422949,1.075171579464556,0.040067613081461666,0.045520915629735294,False
2026-02-23/2026-03-01,value: 3,21080,861,20219,0.04084440227703985,1.0281787860802982,0.038255073141378035,0.0436010469680182,False
2026-02-23/2026-03-01,value: 1,21110,895,20215,0.04239696826148745,1.0672616302451214,0.03976110519564374,0.0451993442005169,False
2026-02-23/2026-03-01,value: 2,21173,838,20335,0.0395787087328201,0.9963174004485864,0.03703499468705884,0.042289462743820075,False
2026-03-02/2026-03-08,value: 4,20844,890,19954,0.04269813855306083,1.0748430095169497,0.040036714449606,0.045528089098243,False
2026-03-02/2026-03-08,value: 3,20933,871,20062,0.041608942817560786,1.0474246146648403,0.03898680302046281,0.04439929235855965,False
2026-03-02/2026-03-08,value: 1,20994,816,20178,0.038868248070877395,0.9784329281529865,0.03633698357966325,0.04156823644158403,False
2026-03-02/2026-03-08,value: 2,20829,854,19975,0.04100052810984685,1.0321089517897255,0.03839119856720436,0.043779131495759495,False
2026-03-09/2026-03-15,value: 4,20832,903,19929,0.04334677419354839,1.0911711565399216,0.04066466516316358,0.04619726755011841,False
2026-03-09/2026-03-15,value: 3,20484,858,19626,0.0418863503222027,1.0544078117609237,0.03922778213918508,0.04471671061167255,False
2026-03-09/2026-03-15,value: 1,20663,877,19786,0.042443014083143785,1.068420744698396,0.039778242610447594,0.04527788279329376,False
2026-03-09/2026-03-15,value: 2,20801,846,19955,0.040671121580693234,1.023816779878999,0.03807053053148888,0.04344133593369406,False
2026-03-16/2026-03-22,value: 4,20949,866,20083,0.041338488710678314,1.0406164559012792,0.03872578475476412,0.044119373131444296,False
2026-03-16/2026-03-22,value: 3,20663,966,19697,0.04675022987949475,1.1768465671364317,0.04395514253137157,0.04971381325357103,False
2026-03-16/2026-03-22,value: 1,20652,939,19713,0.04546775130737943,1.1445626509094884,0.04271000935996649,0.04839455602761731,False
2026-03-16/2026-03-22,value: 2,20726,870,19856,0.04197626170027984,1.056671156709373,0.03932996080272079,0.044792315881584346,False
2026-03-23/2026-03-29,value: 4,9016,414,8602,0.04591836734693878,1.1559060376825367,0.041787917754401986,0.05043559444571754,False
2026-03-23/2026-03-29,value: 3,9130,413,8717,0.045235487404162104,1.1387158566183033,0.04116050259046257,0.049692996735311606,False
2026-03-23/2026-03-29,value: 1,9102,394,8708,0.04328718962865304,1.0896712304255014,0.039295594373777665,0.04766412949157131,False
2026-03-23/2026-03-29,value: 2,9042,435,8607,0.04810882548108825,1.211046582280384,0.043886645659770754,0.05271481068883706,False
