period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-02-02/2026-02-08,value: 1330,224,8,216,0.03571428571428571,0.8990380293086396,0.01820605716805878,0.06887843975973207,True
2026-02-02/2026-02-08,value: 1325,233,7,226,0.030042918454935622,0.7562723336673536,0.014627498025216235,0.06070331149408073,True
2026-02-02/2026-02-08,value: 1004,216,5,211,0.023148148148148147,0.5827098338111553,0.00992709791536596,0.05303399638843148,True
2026-02-02/2026-02-08,value: 1044,235,8,227,0.03404255319148936,0.8569553981495118,0.017348941313716434,0.06572482200469362,True
2026-02-02/2026-02-08,value: 1010,243,8,235,0.03292181069958848,0.8287428747536433,0.016774598155579284,0.0636067888103233,True
2026-02-02/2026-02-08,value: 1085,173,5,168,0.028901734104046242,0.7275452260301131,0.012406951549592947,0.06586348861188793,True
2026-02-02/2026-02-08,value: 1393,228,11,217,0.04824561403508772,1.2144899694169342,0.02715012851474579,0.08431163916106871,False
2026-02-02/2026-02-08,value: 1381,247,7,240,0.02834008097165992,0.7134066953218355,0.013794384660241361,0.05733205075667077,True
2026-02-02/2026-02-08,value: 1168,213,5,208,0.023474178403755867,0.5909170145690589,0.010067486826548115,0.053764673757372365,True
2026-02-02/2026-02-08,value: 1115,208,8,200,0.038461538461538464,0.9681948007939197,0.01961566935535541,0.07404616120014622,True
2026-02-02/2026-02-08,value: 1175,227,5,222,0.022026431718061675,0.5544727934062095,0.009444207962788095,0.05051667987515208,True
2026-02-02/2026-02-08,value: 1052,215,12,203,0.05581395348837209,1.4050082690590835,0.03221280775488086,0.09500924135193753,False
2026-02-02/2026-02-08,value: 1033,218,6,212,0.027522935779816515,0.6928366464396857,0.0126737475449301,0.058735171711673625,True
2026-02-09/2026-02-15,[other: 380 pooled levels],78860,3095,75765,0.039246766421506464,0.9879613951291746,0.037913781451362656,0.040624637984556546,False
2026-02-09/2026-02-15,value: 1161,230,7,223,0.030434782608695653,0.7661367554108408,0.01481928687087129,0.06147795704247032,True
2026-02-09/2026-02-15,value: 1122,228,5,223,0.021929824561403508,0.5520408951895156,0.009402628199664781,0.05029963079707096,True
2026-02-09/2026-02-15,value: 1272,254,13,241,0.051181102362204724,1.2883852073556883,0.030151261764165445,0.08558442696945368,False
2026-02-09/2026-02-15,value: 1062,237,7,230,0.029535864978902954,0.7435082436476513,0.01437937091840362,0.05970031165807939,True
2026-02-09/2026-02-15,value: 1295,219,9,210,0.0410958904109589,1.0345095131770647,0.02176887587176088,0.07624456801916478,True
2026-02-09/2026-02-15,value: 1264,209,8,201,0.03827751196172249,0.9635622897853363,0.019521204115418904,0.07370057199263408,True
2026-02-09/2026-02-15,value: 1072,197,7,190,0.03553299492385787,0.8944743844898142,0.017316858093337734,0.07151668715900235,True
2026-02-09/2026-02-15,value: 1330,227,7,220,0.030837004405286344,0.7762619107686933,0.01501617200954793,0.06227262572999703,True
2026-02-09/2026-02-15,value: 1325,233,7,226,0.030042918454935622,0.7562723336673536,0.014627498025216235,0.06070331149408073,True
2026-02-09/2026-02-15,value: 1004,205,10,195,0.04878048780487805,1.2279543814947274,0.02670937271777306,0.08745119173779217,False
2026-02-09/2026-02-15,value: 1044,223,13,210,0.05829596412556054,1.467488083714551,0.034381491555691555,0.09717055794987164,False
2026-02-09/2026-02-15,value: 1010,216,8,208,0.037037037037037035,0.9323357340978485,0.018884593810481475,0.07136889580485585,True
2026-02-09/2026-02-15,value: 1085,195,9,186,0.046153846153846156,1.1618337609527036,0.024468892331212376,0.08537469335878062,True
2026-02-09/2026-02-15,value: 1393,198,6,192,0.030303030303030304,0.7628201460800579,0.013960646989789376,0.06452401574130437,True
2026-02-09/2026-02-15,value: 1381,228,7,221,0.03070175438596491,0.7728572532653218,0.01494996489107624,0.06200546366535242,True
2026-02-09/2026-02-15,value: 1168,250,16,234,0.064,1.6110761485210823,0.039774745277095874,0.10142149188293179,False
2026-02-09/2026-02-15,value: 1115,218,11,207,0.05045871559633028,1.270200518472757,0.02840580744281379,0.08808034874308102,False
2026-02-09/2026-02-15,value: 1175,204,9,195,0.04411764705882353,1.1105763891459668,0.02338137999728914,0.08170573276945131,True
2026-02-09/2026-02-15,value: 1052,237,6,231,0.02531645569620253,0.6372927802694155,0.011653259711609514,0.054122204771389036,True
2026-02-09/2026-02-15,value: 1033,197,5,192,0.025380710659898477,0.6389102746355815,0.010888761760002093,0.058028576831186944,True
2026-02-16/2026-02-22,[other: 380 pooled levels],78775,3249,75526,0.04124404950809267,1.0382391317329809,0.0398776368243548,0.04265520243070507,False
2026-02-16/2026-02-22,value: 1161,232,11,221,0.04741379310344827,1.1935504871856077,0.026678403603678884,0.08289291159218284,False
2026-02-16/2026-02-22,value: 1122,224,15,209,0.06696428571428571,1.6856963049536993,0.040997754883415435,0.10753297782808181,False
2026-02-16/2026-02-22,value: 1272,217,7,210,0.03225806451612903,0.8120343490529649,0.015711991438954947,0.06507654761511816,True
2026-02-16/2026-02-22,value: 1062,204,7,197,0.03431372549019608,0.8637816360024186,0.01671914727638437,0.06912252705523222,True
2026-02-16/2026-02-22,value: 1295,222,17,205,0.07657657657657657,1.927667125905011,0.048357620057417686,0.11920000651077674,False
2026-02-16/2026-02-22,value: 1264,210,8,202,0.0380952380952381,0.9589738979292157,0.019427644418100295,0.07335819294999946,True
2026-02-16/2026-02-22,value: 1072,219,13,206,0.0593607305936073,1.494291519033538,0.0350153960327752,0.09889801029035244,False
2026-02-16/2026-02-22,value: 1330,201,1,200,0.004975124378109453,0.125239128460905,0.0008787721354006576,0.027638203160149186,True
2026-02-16/2026-02-22,value: 1325,224,2,222,0.008928571428571428,0.2247595073271599,0.0024519610273981245,0.03196433380007298,True
2026-02-16/2026-02-22,value: 1004,229,14,215,0.0611353711790393,1.5389646615239596,0.036762803552241964,0.09998886851666783,False
2026-02-16/2026-02-22,value: 1044,197,9,188,0.04568527918781726,1.1500384943440467,0.024218569045282967,0.08453118286820814,True
2026-02-16/2026-02-22,value: 1010,205,12,193,0.05853658536585366,1.473545257793673,0.033799020143334406,0.09951482940508347,False
2026-02-16/2026-02-22,value: 1085,228,9,219,0.039473684210526314,0.993673611341128,0.020903896114904293,0.07330470200121728,True
2026-02-16/2026-02-22,value: 1393,207,4,203,0.01932367149758454,0.4864360351814862,0.007539626042567513,0.04862323152314709,True
2026-02-16/2026-02-22,value: 1381,189,6,183,0.031746031746031744,0.799144914941013,0.014629101485308861,0.06751847672516126,True
2026-02-16/2026-02-22,value: 1168,213,6,207,0.028169014084507043,0.7091004174828708,0.012972704478212662,0.0600827845728613,True
2026-02-16/2026-02-22,value: 1115,219,9,210,0.0410958904109589,1.0345095131770647,0.02176887587176088,0.07624456801916478,True
2026-02-16/2026-02-22,value: 1175,221,6,215,0.027149321266968326,0.6834316240898256,0.012500897268681328,0.05795523170229873,True
2026-02-16/2026-02-22,value: 1052,210,6,204,0.02857142857142857,0.7192304234469117,0.013158945960674615,0.060921444755221016,True
2026-02-16/2026-02-22,value: 1033,234,9,225,0.038461538461538464,0.9681948007939197,0.020364448140159225,0.07146756016063137,True
2026-02-23/2026-03-01,[other: 380 pooled levels],80142,3332,76810,0.04157620224102219,1.046600434009369,0.04021599782467334,0.042980351947843075,False
2026-02-23/2026-03-01,value: 1161,221,11,210,0.049773755656108594,1.2529579774980135,0.028017073867337473,0.0869148384064665,False
2026-02-23/2026-03-01,value: 1122,209,5,204,0.023923444976076555,0.6022264311158352,0.010260967614128726,0.05477081189624715,True
2026-02-23/2026-03-01,value: 1272,211,10,201,0.04739336492890995,1.1930362474237872,0.025943899417133022,0.08502843781965755,False
2026-02-23/2026-03-01,value: 1062,220,6,214,0.02727272727272727,0.6865381314720521,0.012557987751287386,0.05821290028774992,True
2026-02-23/2026-03-01,value: 1295,214,7,207,0.03271028037383177,0.8234180081518381,0.015933489786731998,0.06596762727923236,True
2026-02-23/2026-03-01,value: 1264,248,5,243,0.020161290322580645,0.5075214681581031,0.008641697882658665,0.04631930371537034,True
2026-02-23/2026-03-01,value: 1072,205,10,195,0.04878048780487805,1.2279543814947274,0.02670937271777306,0.08745119173779217,False
2026-02-23/2026-03-01,value: 1330,217,9,208,0.041474654377880185,1.0440441630680977,0.021970905723967354,0.07693017443248855,True
2026-02-23/2026-03-01,value: 1325,204,11,193,0.05392156862745098,1.357371142289515,0.03037242098415851,0.0939601302177058,False
2026-02-23/2026-03-01,value: 1004,233,15,218,0.06437768240343347,1.620583572144329,0.039398350688868405,0.10348819877422422,False
2026-02-23/2026-03-01,value: 1044,186,7,179,0.03763440860215054,0.9473734072284591,0.018347607432702577,0.07563322758366464,True
2026-02-23/2026-03-01,value: 1010,221,9,212,0.04072398190045249,1.0251474361347386,0.02157052786731122,0.07557107108536318,True
2026-02-23/2026-03-01,value: 1085,246,10,236,0.04065040650406504,1.0232953179122728,0.0222279043323029,0.07319844697556643,False
2026-02-23/2026-03-01,value: 1393,235,7,228,0.029787234042553193,0.7498359733808229,0.014502373186064694,0.06019763454621213,True
2026-02-23/2026-03-01,value: 1381,224,7,217,0.03125,0.7866582756450597,0.015218359315431907,0.06308810392897234,True
2026-02-23/2026-03-01,value: 1168,196,5,191,0.025510204081632654,0.6421700209347426,0.010944563377567627,0.0583176352791848,True
2026-02-23/2026-03-01,value: 1115,211,7,204,0.03317535545023697,0.8351253731966511,0.01616132280611112,0.06688344387267289,True
2026-02-23/2026-03-01,value: 1175,225,7,218,0.03111111111111111,0.7831620166421928,0.015150361254520125,0.06281391546630596,True
2026-02-23/2026-03-01,value: 1052,203,8,195,0.03940886699507389,0.9920419633750507,0.02010205027122947,0.07582387741183821,True
2026-02-23/2026-03-01,value: 1033,234,9,225,0.038461538461538464,0.9681948007939197,0.020364448140159225,0.07146756016063137,True
2026-03-02/2026-03-08,[other: 380 pooled levels],79190,3255,75935,0.041103674706402325,1.0347054677508452,0.03974305341225734,0.04250881540519065,False
2026-03-02/2026-03-08,value: 1161,203,6,197,0.029556650246305417,0.744031472531288,0.013615026810440356,0.06297241804231861,True
2026-03-02/2026-03-08,value: 1122,215,11,204,0.05116279069767442,1.2879242466374932,0.02880548117041414,0.08927753180139712,False
2026-03-02/2026-03-08,value: 1272,239,9,230,0.03765690376569038,0.9479396794383983,0.019935729821580744,0.0700054973756299,True
2026-03-02/2026-03-08,value: 1062,221,6,215,0.027149321266968326,0.6834316240898256,0.012500897268681328,0.05795523170229873,True
2026-03-02/2026-03-08,value: 1295,228,13,215,0.05701754385964912,1.4353063274927405,0.03362067677800647,0.09509426045750095,False
2026-03-02/2026-03-08,value: 1264,222,6,216,0.02702702702702703,0.6803531032605922,0.012444323534876785,0.057699833801936135,True
2026-03-02/2026-03-08,value: 1072,229,10,219,0.043668122270742356,1.099260472517114,0.023889910842159107,0.07850361882153316,False
2026-03-02/2026-03-08,value: 1330,221,11,210,0.049773755656108594,1.2529579774980135,0.028017073867337473,0.0869148384064665,False
2026-03-02/2026-03-08,value: 1325,227,9,218,0.039647577092511016,0.9980510281311772,0.020996595176542936,0.07362011246460681,True
2026-03-02/2026-03-08,value: 1004,235,10,225,0.0425531914893617,1.0711942476868899,0.02327566802203059,0.07654560646864596,False
2026-03-02/2026-03-08,value: 1044,221,7,214,0.03167420814479638,0.7973368947714632,0.015426065903397214,0.0639252197281476,True
2026-03-02/2026-03-08,value: 1010,213,9,204,0.04225352112676056,1.0636506262243062,0.02238642882406033,0.07833904562847412,True
2026-03-02/2026-03-08,value: 1085,236,9,227,0.038135593220338986,0.9599897601092254,0.02019076685748481,0.07087546884708884,True
2026-03-02/2026-03-08,value: 1393,236,16,220,0.06779661016949153,1.7066484624164007,0.04215870673422199,0.10727942209024142,False
2026-03-02/2026-03-08,value: 1381,222,8,214,0.036036036036036036,0.9071374710141229,0.018371078356966827,0.06948461884009727,True
2026-03-02/2026-03-08,value: 1168,225,6,219,0.02666666666666667,0.671281728550451,0.012277633604697441,0.05694696801395639,True
2026-03-02/2026-03-08,value: 1115,214,5,209,0.02336448598130841,0.5881557201084558,0.010020251388798557,0.0535188880184851,True
2026-03-02/2026-03-08,value: 1175,220,9,211,0.04090909090909091,1.0298071972080782,0.021669247958304973,0.07590632600268318,True
2026-03-02/2026-03-08,value: 1052,189,6,183,0.031746031746031744,0.799144914941013,0.014629101485308861,0.06751847672516126,True
2026-03-02/2026-03-08,value: 1033,194,10,184,0.05154639175257732,1.2975806608578304,0.028236780000983702,0.09227112043004727,True
2026-03-09/2026-03-15,[other: 380 pooled levels],78618,3298,75320,0.041949680734691804,1.05600203233963,0.04057056990896958,0.04337355218689172,False
2026-03-09/2026-03-15,value: 1161,226,10,216,0.04424778761061947,1.1138524256921198,0.024209353106802618,0.07952066558966556,False
2026-03-09/2026-03-15,value: 1122,185,11,174,0.05945945945945946,1.4967768271733028,0.033522185295998666,0.10331989896914524,True
2026-03-09/2026-03-15,value: 1272,185,11,174,0.05945945945945946,1.4967768271733028,0.033522185295998666,0.10331989896914524,True
2026-03-09/2026-03-15,value: 1062,201,10,191,0.04975124378109453,1.2523912846090504,0.027245288954974512,0.08914452274600297,False
2026-03-09/2026-03-15,value: 1295,199,9,190,0.04522613065326633,1.1384803185214936,0.023973316045364932,0.08370417231267992,True
