period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-03-02/2026-03-08,value: daily,20858,852,20006,0.040847636398504174,1.0282601988295574,0.038244896589394776,0.043619471050049326,False
2026-03-02/2026-03-08,value: monthly,20850,845,20005,0.040527577937649883,1.0202033464480775,0.03793450581681328,0.04328992768458549,False
2026-03-09/2026-03-15,value: annually,20577,840,19737,0.040822277299897944,1.0276218325965498,0.038203198361074525,0.04361276927998714,False
2026-03-09/2026-03-15,value: quarterly,20806,912,19894,0.043833509564548685,1.1034237775846112,0.041134913751158686,0.046700520384065095,False
2026-03-09/2026-03-15,value: daily,20641,862,19779,0.04176154256092244,1.0512660178960966,0.03911670397265012,0.0445769132569682,False
2026-03-09/2026-03-15,value: monthly,20756,870,19886,0.0419155906725766,1.0551438809962643,0.0392730389090713,0.044727672863211984,False
2026-03-16/2026-03-22,value: annually,20768,921,19847,0.04434707241910632,1.1163517286118645,0.04163048925233864,0.04723218873795881,False
2026-03-16/2026-03-22,value: quarterly,20741,914,19827,0.04406730630152837,1.1093091579994554,0.041357497122939,0.04694597159515024,False
2026-03-16/2026-03-22,value: daily,20902,914,19988,0.04372787293082002,1.100764579756325,0.041038503211682106,0.04658492311291555,False
2026-03-16/2026-03-22,value: monthly,20579,892,19687,0.04334515768501871,1.091130464065921,0.04064716800178021,0.04621360204289804,False
2026-03-23/2026-03-29,value: annually,9129,405,8724,0.04436411436082813,1.1167807265154972,0.04032855176830772,0.04878297638974089,False
2026-03-23/2026-03-29,value: quarterly,9129,425,8704,0.04655493482309125,1.1719303920224353,0.042420539576222334,0.05107078649908533,False
2026-03-23/2026-03-29,value: daily,9049,433,8616,0.047850591225549785,1.2045460346268038,0.04364131789339308,0.05244359232815493,False
2026-03-23/2026-03-29,value: monthly,8983,393,8590,0.04374930424134476,1.1013040715253557,0.03971104659322204,0.048177614004596234,False
