period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2026-01-12/2026-01-18,value: TX,9901,361,9540,0.03646096353903646,0.9178341985912261,0.032945119014030085,0.040336362758128984,False
2026-01-12/2026-01-18,value: CA,10022,389,9633,0.03881460786270206,0.9770826397155961,0.03520634173079759,0.04277628566581192,False
2026-01-12/2026-01-18,value: WI,9619,316,9303,0.032851647780434555,0.826976659041776,0.029471848676059467,0.036604420120602,False
2026-01-19/2026-01-25,[missing],3354,129,3225,0.038461538461538464,0.9681948007939197,0.032463643717368866,0.045515457449800394,False
2026-01-19/2026-01-25,value: WA,10155,391,9764,0.038503200393894634,0.9692435593176748,0.03493212076647124,0.042423300322255934,False
2026-01-19/2026-01-25,value: FL,10125,366,9759,0.03614814814814815,0.9099596764795003,0.03268471392102313,0.03996342276986043,False
2026-01-19/2026-01-25,value: IL,10080,369,9711,0.03660714285714286,0.9215139800413558,0.03311403875630517,0.04045330776041134,False
2026-01-19/2026-01-25,value: NY,10089,387,9702,0.0383586083853702,0.9656037353145425,0.03478323468003738,0.042285394802980526,False
2026-01-19/2026-01-25,value: MN,10016,388,9628,0.03873801916932907,0.9751546675727896,0.03513232998600967,0.042697390376899055,False
2026-01-19/2026-01-25,value: TX,10075,352,9723,0.034937965260545906,0.8794956642050573,0.03152600461714963,0.03870443423961133,False
2026-01-19/2026-01-25,value: CA,10091,390,9701,0.03864830046576157,0.972896172832261,0.035059619685647844,0.04258810385891436,False
2026-01-19/2026-01-25,value: WI,9990,392,9598,0.03923923923923924,0.987771912882045,0.03560551997669982,0.04322717534541129,False
2026-01-26/2026-02-01,[missing],3356,133,3223,0.039630512514898686,0.9976214604128051,0.03353926828299452,0.04677447929347849,False
2026-01-26/2026-02-01,value: WA,9977,398,9579,0.039891751027362934,1.0041976344207157,0.03622533242206345,0.043912345560370006,False
2026-01-26/2026-02-01,value: FL,10061,369,9692,0.03667627472418249,0.9232542410115162,0.03317668165698089,0.04052954231642845,False
2026-01-26/2026-02-01,value: IL,10160,390,9770,0.038385826771653545,0.9662889055167663,0.034821098888955994,0.042299491981775954,False
2026-01-26/2026-02-01,value: NY,9991,437,9554,0.043739365428886,1.1010538811550912,0.03990144614004931,0.04792800692706037,False
2026-01-26/2026-02-01,value: MN,9989,369,9620,0.03694063469816798,0.9299089917726363,0.03341623163725158,0.04082105731381746,False
2026-01-26/2026-02-01,value: TX,9827,375,9452,0.03816017095756589,0.960608457081583,0.034549218295758126,0.04213205685025819,False
2026-01-26/2026-02-01,value: CA,9944,346,9598,0.03479485116653258,0.8758930438397124,0.031368786003082974,0.0385802036044761,False
2026-01-26/2026-02-01,value: WI,10195,389,9806,0.038155958803334965,0.9605024242500935,0.034607875392452275,0.04205195523414318,False
2026-02-02/2026-02-08,[missing],3230,123,3107,0.03808049535603715,0.9586027779996764,0.03200998756609154,0.04524842537781493,False
2026-02-02/2026-02-08,value: WA,9911,426,9485,0.042982544647361516,1.0820023825641665,0.03916349905684681,0.0471557287770283,False
2026-02-02/2026-02-08,value: FL,9925,407,9518,0.04100755667506297,1.032285882317507,0.0372804378908829,0.04508984289289688,False
2026-02-02/2026-02-08,value: IL,9998,372,9626,0.03720744148829766,0.9366253363951581,0.033671654350561846,0.04109872287444081,False
2026-02-02/2026-02-08,value: NY,10162,353,9809,0.03473725644558158,0.8744432081958862,0.03134916507704476,0.03847697392936078,False
2026-02-02/2026-02-08,value: MN,9887,366,9521,0.03701830686760393,0.9318642383286073,0.03347287335974338,0.040923371073481006,False
2026-02-02/2026-02-08,value: TX,9941,342,9599,0.03440297756764913,0.8660283843335211,0.030996153504295364,0.03816950003265518,False
2026-02-02/2026-02-08,value: CA,9972,398,9574,0.0399117529081428,1.004701143062122,0.036243528907435575,0.04393431494888091,False
2026-02-02/2026-02-08,value: WI,10034,366,9668,0.036475981662348014,0.9182122507828323,0.03298164643123365,0.0403250960431733,False
2026-02-09/2026-02-15,[missing],3351,130,3221,0.03879438973440764,0.9765736874614885,0.032766802482009354,0.045878183297271134,False
2026-02-09/2026-02-15,value: WA,10079,437,9642,0.04335747594007342,1.0914405522988904,0.039552405877887865,0.047510498205835354,False
2026-02-09/2026-02-15,value: FL,9969,368,9601,0.036914434747717925,0.9292494587216594,0.03338794024315746,0.040797682969204496,False
2026-02-09/2026-02-15,value: IL,10191,402,9789,0.03944657050338534,0.9929910762337404,0.03583759277078303,0.043402625145675146,False
2026-02-09/2026-02-15,value: NY,10066,389,9677,0.03864494337373336,0.9728116645370259,0.03505217649532973,0.04258970714483808,False
2026-02-09/2026-02-15,value: MN,10077,370,9707,0.036717276967351394,0.9242863931365989,0.03321834377611703,0.04056929209329106,False
2026-02-09/2026-02-15,value: TX,9882,407,9475,0.04118599473790731,1.0367777152399573,0.03744295890706229,0.04528560418262501,False
2026-02-09/2026-02-15,value: CA,9799,367,9432,0.037452801306255744,0.9428017949969979,0.033871099732235274,0.041397021446729326,False
2026-02-09/2026-02-15,value: WI,9851,395,9456,0.040097452035326366,1.0093757592278505,0.0363991519225247,0.04415429605914292,False
2026-02-16/2026-02-22,[missing],3252,122,3130,0.037515375153751536,0.9443769705160864,0.03151120959491932,0.04461088110124907,False
2026-02-16/2026-02-22,value: WA,10113,446,9667,0.044101651339859584,1.1101737278756345,0.04027010586494477,0.04827941450335416,False
2026-02-16/2026-02-22,value: FL,9939,406,9533,0.04084917999798773,1.028299055959414,0.03713183094219845,0.044921318773562965,False
2026-02-16/2026-02-22,value: IL,9903,410,9493,0.041401595476118346,1.042205046598322,0.03765249117810164,0.045506350340168075,False
2026-02-16/2026-02-22,value: NY,9857,419,9438,0.04250786243278888,1.0700531764075236,0.03870017233596465,0.046672000245478934,False
2026-02-16/2026-02-22,value: MN,10158,426,9732,0.04193738924985233,1.055692617995024,0.03820944338895204,0.046011655935305325,False
2026-02-16/2026-02-22,value: TX,10102,413,9689,0.04088299346664027,1.0291502445976153,0.037192845616659094,0.04492218282527064,False
2026-02-16/2026-02-22,value: CA,9859,379,9480,0.038442032660513235,0.9677037800003331,0.03482319260319062,0.04242041533692809,False
2026-02-16/2026-02-22,value: WI,9897,399,9498,0.04031524704455896,1.0148583271128748,0.03661504026237011,0.04437216291179352,False
2026-02-23/2026-03-01,[missing],3422,129,3293,0.037697253068381065,0.9489553950504988,0.03181674629986775,0.04461453692443826,False
2026-02-23/2026-03-01,value: WA,10178,410,9768,0.040282963254077424,1.0140456451624271,0.03663331676688563,0.04427949867545137,False
2026-02-23/2026-03-01,value: FL,10325,408,9917,0.039515738498789345,0.9947322466655593,0.035926001055282805,0.043447998641513816,False
2026-02-23/2026-03-01,value: IL,10126,485,9641,0.04789650404898282,1.2057018011071823,0.04390588016968529,0.052230023119571894,False
2026-02-23/2026-03-01,value: NY,10041,374,9667,0.037247286126879796,0.9376283480649413,0.03371679622715581,0.04113171799807155,False
2026-02-23/2026-03-01,value: MN,10043,399,9644,0.03972916459225331,1.000104835550744,0.03608178903157827,0.043728513749373046,False
2026-02-23/2026-03-01,value: TX,10116,478,9638,0.04725187821273231,1.1894745931461876,0.04328627034364142,0.051561209503394476,False
2026-02-23/2026-03-01,value: CA,10009,392,9617,0.039164751723448896,0.9858968338187261,0.03553780918240646,0.04314529611400813,False
2026-02-23/2026-03-01,value: WI,10245,422,9823,0.041190824792581744,1.0368993025193642,0.03751146785718449,0.04521412236950371,False
2026-03-02/2026-03-08,[missing],3344,128,3216,0.03827751196172249,0.9635622897853363,0.03228651704182311,0.0453281077893735,False
2026-03-02/2026-03-08,value: WA,10032,407,9625,0.04057017543859649,1.0212756561006038,0.03688208313708478,0.04460998329067626,False
2026-03-02/2026-03-08,value: FL,10094,416,9678,0.04121260154547256,1.0374474901314676,0.03750608206076147,0.04526818828496352,False
2026-03-02/2026-03-08,value: IL,10052,406,9646,0.0403899721448468,1.0167393869061496,0.0367136518122538,0.04441744618303744,False
2026-03-02/2026-03-08,value: NY,10039,427,9612,0.04253411694391872,1.0707140829180293,0.038758378121996305,0.04665982372238773,False
2026-03-02/2026-03-08,value: MN,9968,413,9555,0.04143258426966292,1.042985129506933,0.0376937566743306,0.045524720298811536,False
2026-03-02/2026-03-08,value: TX,10234,409,9825,0.03996482313855775,1.006037083412404,0.036339259724230265,0.04393561678429527,False
2026-03-02/2026-03-08,value: CA,9812,400,9412,0.040766408479412965,1.0262154431570285,0.03703001471195234,0.04486224711735295,False
2026-03-02/2026-03-08,value: WI,10025,425,9600,0.04239401496259352,1.0671872866606298,0.03862202519542419,0.04651656856205443,False
2026-03-09/2026-03-15,[missing],3275,135,3140,0.04122137404580153,1.037668320850888,0.034932990048081654,0.04858475921180085,False
2026-03-09/2026-03-15,value: WA,9967,433,9534,0.04344336309822414,1.093602595298279,0.03961411314773791,0.047624407534103824,False
2026-03-09/2026-03-15,value: FL,10051,442,9609,0.04397572380857626,1.107003745967936,0.04013840554687391,0.048161490822136235,False
2026-03-09/2026-03-15,value: IL,9783,414,9369,0.04231830726770929,1.0652814919498876,0.03850548326181527,0.046490422957853925,False
2026-03-09/2026-03-15,value: NY,9910,406,9504,0.040968718466195764,1.0313082055681753,0.0372406919086824,0.04505247993691043,False
2026-03-09/2026-03-15,value: MN,10084,388,9696,0.03847679492264974,0.9685788526784076,0.034895001256085426,0.04241008546678428,False
2026-03-09/2026-03-15,value: TX,9936,422,9514,0.04247181964573269,1.0691458689926416,0.038680234737384994,0.046617047149169935,False
2026-03-09/2026-03-15,value: CA,9962,412,9550,0.04135715719734993,1.0410863989263668,0.037620688640521316,0.04544720504827278,False
2026-03-09/2026-03-15,value: WI,9812,432,9380,0.044027721157766,1.108312678609591,0.04014370390331924,0.04826863063381165,False
2026-03-16/2026-03-22,[missing],3260,142,3118,0.043558282208588955,1.096495461512623,0.03707250465946686,0.051118500465119746,False
2026-03-16/2026-03-22,value: WA,10022,445,9577,0.04440231490720415,1.1177423513456046,0.04054103308474322,0.048612726476684506,False
2026-03-16/2026-03-22,value: FL,9921,441,9480,0.04445116419715754,1.1189720376880437,0.0405689958039066,0.04868597743633627,False
2026-03-16/2026-03-22,value: IL,10038,436,9602,0.04343494720063758,1.0933907413628086,0.0396190363420446,0.047600171650067274,False
2026-03-16/2026-03-22,value: NY,9944,434,9510,0.043644408688656475,1.0986635289781366,0.03980202685917567,0.047839243101719935,False
2026-03-16/2026-03-22,value: MN,9898,446,9452,0.045059608001616486,1.1342884330174068,0.041146542140078776,0.049325665736231594,False
2026-03-16/2026-03-22,value: TX,9997,435,9562,0.043513053916174854,1.095356926775956,0.03968621933624867,0.047690574148460584,False
2026-03-16/2026-03-22,value: CA,10036,448,9588,0.04463929852530889,1.1237079553255855,0.04077027901466025,0.048856779590943644,False
2026-03-16/2026-03-22,value: WI,9874,414,9460,0.041928296536358114,1.0554637265288385,0.038149946555612255,0.04606293156037311,False
2026-03-23/2026-03-29,[missing],1526,60,1466,0.039318479685452164,0.9897666377709795,0.0306678311280168,0.05028268704931091,False
2026-03-23/2026-03-29,value: WA,4400,185,4215,0.042045454545454546,1.0584129526860804,0.03650408129505437,0.04838577278266377,False
2026-03-23/2026-03-29,value: FL,4264,215,4049,0.05042213883677298,1.2692797693334923,0.0442495656086115,0.05740403680532981,False
2026-03-23/2026-03-29,value: IL,4489,216,4273,0.04811762085096904,1.2112679886965143,0.04223413431205861,0.05477384222470891,False
2026-03-23/2026-03-29,value: NY,4317,194,4123,0.04493861477878156,1.1312426627761247,0.039152786095877024,0.05153359121166738,False
2026-03-23/2026-03-29,value: MN,4347,194,4153,0.04462847941108811,1.1234356050620038,0.038881826162022265,0.05117924881148496,False
2026-03-23/2026-03-29,value: TX,4320,198,4122,0.04583333333333333,1.1537654709460876,0.039990513808110174,0.052483149398252806,False
2026-03-23/2026-03-29,value: CA,4305,197,4108,0.04576074332171893,1.151938157878387,0.03991318001280747,0.05241824193038491,False
2026-03-23/2026-03-29,value: WI,4322,197,4125,0.04558074965293846,1.1474071655868712,0.03975574199155159,0.05221282935067076,False
